"","X","Year","Name","Event","Type","County","Form.of.government","Population","FormYear","T21Date","FIPS","State","No_PrematureDeaths","Years.of.Potential.Life.Lost.Rate","Percent_FairOrPoor","Physically.Unhealthy.Days","Mentally.Unhealthy.Days","Precent.LBW","PercentSmokers","PercentObese","Food.Environment.Index","Percent.Physically.Inactive","Percent.With.AccessToExercise","PercentExcessive.Drinking","NumberChlamydia.Cases","Chlamydia.Rate","Teen.Births","Teen.Birth.Rate","PercentUninsured","NumberMedicare.Enrollees","PercentDiabetics","PercentReceiving.HbA1c","PercentUnemployed","PercentChildren.in.Poverty","PercentSingle.Parent.Households","NumberViolent.Crimes","Violent.Crime.Rate","T21year","MAYOR","LENGTH.OF.TERM","NEXT.ELECTION","mayor_ind","year_dummy","year_dummy-2"
"2344",4101,2017,"Taunton",0,"City","Bristol","Mayor-council","55874.0",1639,NA,25005,"Massachusetts",6139,6409.8,15.755457609,4.2965625531,4.5390659675,8.1037475249,17.31210397,28.3,8,25.1,95.07154126,17.664877204,1352,244.6,2732,20.984231103,4.3037425468,67712,8844,90.682948892,6.2986440419,17.3,34.45954626,2872,518.29928535,NA,"Thomas Hoye Jr.","2 years","Nov. 7, 2017",1,2017,2015
"2345",4108,2010,"Templeton",0,"Town","Worcester","Open town meeting","8013.0",1762,NA,25027,"Massachusetts",7182,6025.6,13,3.56,3.51,7.14,20.71,24,NA,NA,NA,18.44,1620,206.4,4652,25.1,9.5,102030,3059,82.25,5.8,11.9,9.10393517310936,9975,426.618058582037,NA,NA,NA,NA,0,2010,NA
"2346",4109,2011,"Templeton",0,"Town","Worcester","Open town meeting","8013.0",1762,NA,25027,"Massachusetts",7136,5900.4,12.8,3.5,3.5,7.26,20.1,24.3,NA,NA,NA,19.9,NA,NA,4589,24.3,8.5,102813,1669,85.7999,9.2,10.2,26.9,10257,434.6,NA,NA,NA,NA,0,2011,NA
"2347",4110,2012,"Templeton",0,"Town","Worcester","Open town meeting","8013.0",1762,NA,25027,"Massachusetts",7136,5733.56,12.5,3.4,3.5,7.3,19.7,25.5,NA,23,NA,20.1,1901,242.5,4480,24.1,4.6,52950,4990,84.96993988,9.3,14,27.250408292,10307,438.41832518,NA,NA,NA,NA,0,2012,2010
"2348",4111,2013,"Templeton",0,"Town","Worcester","Open town meeting","8013.0",1762,NA,25027,"Massachusetts",7215,5573.47,12.7,3.4,3.5,7.4,19.1,25.5,NA,23,NA,20.6,2164,271,4377,21.899453639,4.8,54228,5261,87.56890325,8.1,16.2,28.044191042,3544,451.05153457,NA,NA,NA,NA,0,2013,2011
"2349",4112,2014,"Templeton",0,"Town","Worcester","Open town meeting","8013.0",1762,NA,25027,"Massachusetts",7215,5573.47,11.9,3.3,3.4,7.4,18.1,25.6,8.6497819162,23.3,87.529303038,21.2,2310,288.3,4271,21.259544645,4.5474205696,56493,5542,86.95416817,7.5072096261,15.1,28.271964508,3578,452.62797472,NA,NA,NA,NA,0,2014,2012
"2350",4113,2015,"Templeton",0,"Town","Worcester","Open town meeting","8013.0",1762,NA,25027,"Massachusetts",7334,5555.56,11.9,3.3,3.4,7.3879568093,18.1,26,8.4,22.2,92.920185536,21.2,2320,287.8,4109,20.385483591,4.6573703414,59744,6002,88.837054315,7.9005526235,18,29.159634762,3556.6666667,447.12149301,NA,NA,NA,NA,0,2015,2013
"2351",4114,2016,"Templeton",0,"Town","Worcester","Open town meeting","8013.0",1762,NA,25027,"Massachusetts",7506,5519.4,12.2,3.1,3.6,7.4786324786,15.8,26.1,8.2,22.6,91.200197357,19.3,2241,277.98348473,3837,19.079964794,4.1687247302,62144,6350,88.992125984,6.1922313848,15,29.380101871,3556.6666667,447.12149301,NA,NA,NA,NA,0,2016,2014
"2352",4115,2017,"Templeton",0,"Town","Worcester","Open town meeting","8013.0",1762,NA,25027,"Massachusetts",7872,5700.3,13.87208061,3.5785862145,3.951719279,7.4853725762,17.156909936,27,8.3,20.8,91.200197357,20.689806914,1709,211.2,3496,17.4595723,3.5293059096,66314,6869,89.634590188,5.2933292577,15.2,30.636828229,3492.6666667,435.18132417,NA,NA,NA,NA,0,2017,2015
"2353",4122,2010,"Tewksbury",0,"Town","Middlesex","Open town meeting","28961.0",1734,"2016-06-01",25017,"Massachusetts",11392,4628.9,10.17,2.78,2.8,7.24,14.12,21.5,NA,NA,NA,16.27,2182,148.7,4169,12.9,12.2,263400,7329,85.7,4.3,7.7,6.3940957129617,10582,240.213000058793,2016,NA,NA,NA,0,2010,NA
"2354",4123,2011,"Tewksbury",0,"Town","Middlesex","Open town meeting","28961.0",1734,"2016-06-01",25017,"Massachusetts",11206,4524.4,9.7,2.8,2.8,7.32,13.4,22.1,NA,NA,NA,18,NA,NA,4133,12.6,9.9,264855,4000,87.15,7.1,8.3,20.8,11031,249.1,2016,NA,NA,NA,0,2011,NA
"2355",4124,2012,"Tewksbury",0,"Town","Middlesex","Open town meeting","28961.0",1734,"2016-06-01",25017,"Massachusetts",10885,4320.15,9.5,2.7,2.7,7.4,12.5,23.1,NA,21.1,NA,17.6,2562,172.8,4157,13,4.6,133633,10819,87.170718181,7,8.5,21.023875057,11724,263.87623475,2016,NA,NA,NA,0,2012,2010
"2356",4125,2013,"Tewksbury",0,"Town","Middlesex","Open town meeting","28961.0",1734,"2016-06-01",25017,"Massachusetts",10899,4330.73,9.2,2.7,2.6,7.5,12.1,23.1,NA,21.1,NA,18,2778,184.8,4086,12.180943352,4.5,135688,11042,89.14145988,5.9,9.3,20.926310082,4242,284.102451,2016,NA,NA,NA,0,2013,2011
"2357",4126,2014,"Tewksbury",0,"Town","Middlesex","Open town meeting","28961.0",1734,"2016-06-01",25017,"Massachusetts",10899,4330.73,8.9,2.7,2.7,7.5,11.4,23.3,9.1148955101,21.8,94.834556928,18.1,3396,223.7,3969,11.754914911,4.4632197847,142890,11733,89.59345436,5.3173677242,9.5,20.724166347,4122.6666667,277.72457169,2016,NA,NA,NA,0,2014,2012
"2358",4127,2015,"Tewksbury",0,"Town","Middlesex","Open town meeting","28961.0",1734,"2016-06-01",25017,"Massachusetts",11119,4156.69,8.9,2.7,2.7,7.4975633918,11.4,23.1,8.9,20.8,96.407721453,18.1,3634,236.4,3825,11.243088807,4.0404229175,147540,12117,89.06495007,5.6376917719,10.6,21.029600706,3797.3333333,257.33734459,2016,NA,NA,NA,0,2015,2013
"2359",4128,2016,"Tewksbury",1,"Town","Middlesex","Open town meeting","28961.0",1734,"2016-06-01",25017,"Massachusetts",11297,4107.7,11.4,3,3.4,7.512710677,12.2,22.6,8.7,21.3,96.575642761,20.3,3669,238.67838916,3542,10.355059859,3.9803209994,151812,12704,89.829974811,4.6490301066,9.6,21.023948082,3797.3333333,257.33734459,2016,NA,NA,NA,0,2016,2014
"2360",4129,2017,"Tewksbury",2,"Town","Middlesex","Open town meeting","28961.0",1734,"2016-06-01",25017,"Massachusetts",11403,4120.7,10.851879904,2.7181453215,3.4476376243,7.4287095215,11.843819748,22.6,8.8,19.8,96.575642761,19.020107134,3714,239.2,3216,9.3492177007,3.1822290785,154845,12976,91.199136868,4.0494548609,8.2,20.658011904,3164,206.55078468,2016,NA,NA,NA,0,2017,2015
"2361",4136,2010,"Tisbury",0,"Town","Dukes","Open town meeting","3949.0",1671,NA,25007,"Massachusetts",139,5301.8,6.97,3.33,3.24,4.83,13.51,19.1,NA,NA,NA,22.46,28,180.5,37,12.2,21.3,4751,129,78.29,4.1,9.6,8.82889729185641,NA,NA,NA,NA,NA,NA,0,2010,NA
"2362",4137,2011,"Tisbury",0,"Town","Dukes","Open town meeting","3949.0",1671,NA,25007,"Massachusetts",136,5053.1,7.1,3.3,3.2,4.82,15.6,18.4,NA,NA,NA,26.5,NA,NA,38,12.6,16.9,4904,85,92.9412,6.6,11.3,28.9,63,134.9,NA,NA,NA,NA,0,2011,NA
"2363",4138,2012,"Tisbury",0,"Town","Dukes","Open town meeting","3949.0",1671,NA,25007,"Massachusetts",145,4922.1,6.5,2.7,3.1,4.9,16.2,18.8,NA,19.1,NA,29,19,122.4,35,11.8,6.4,2690,197,81.725888325,7.7,11.9,26.412698413,64,136.23978202,NA,NA,NA,NA,0,2012,2010
"2364",4139,2013,"Tisbury",0,"Town","Dukes","Open town meeting","3949.0",1671,NA,25007,"Massachusetts",136,4328.04,8.7,3.7,3.4,5.3,14.9,18.8,NA,19.1,NA,27.7,17,102.8,32,10.28277635,8.3,3025,209,86.124401914,7.3,13.8,28.673323823,34,217.05102786,NA,NA,NA,NA,0,2013,2011
"2365",4140,2014,"Tisbury",0,"Town","Dukes","Open town meeting","3949.0",1671,NA,25007,"Massachusetts",136,4328.04,NA,3.5,3.5,5,12.1,19.6,9.0263601252,20.3,78.996068945,26.3,38,226.6,31,10.143979058,7.329201499,3185,237,82.70042194,6.9009858551,13.5,31.746031746,39.666666667,243.22446143,NA,NA,NA,NA,0,2014,2012
"2366",4141,2015,"Tisbury",0,"Town","Dukes","Open town meeting","3949.0",1671,NA,25007,"Massachusetts",137,4151.61,NA,3.5,3.5,5.4693877551,12.1,22.4,8.7,18.5,81.77199879,26.3,41,240.6,31,10.316139767,5.862887562,3405,243,89.711934156,7.3185160145,13.4,30.082592122,39.333333333,235.59477698,NA,NA,NA,NA,0,2015,2013
"2367",4142,2016,"Tisbury",0,"Town","Dukes","Open town meeting","3949.0",1671,NA,25007,"Massachusetts",145,4294.5,12.1,3.2,3.9,5.742411813,14.6,21.6,8.4,20,80.411248866,20.1,24,140.83680535,25,8.4745762712,5.8891205868,3621,261,86.590038314,7.8410539737,13.4,33.892405063,39.333333333,235.59477698,NA,NA,NA,NA,0,2016,2014
"2368",4143,2017,"Tisbury",0,"Town","Dukes","Open town meeting","3949.0",1671,NA,25007,"Massachusetts",141,4018.5,12.010883585,3.4023343891,3.9458101686,5.8873720137,14.88625646,22,8.2,17.7,80.411248866,18.971859852,13,75.3,19,6.5247252747,4.7229856792,3599,278,87.769784173,6.8610634648,13.4,37.690839695,31.5,209.59478342,NA,NA,NA,NA,0,2017,2015
"2369",4150,2010,"Tolland",0,"Town","Hampden","Open town meeting","485.0",1810,NA,25013,"Massachusetts",5066,7380,15.4,3.79,3.93,8.47,20.68,25.9,NA,NA,NA,17.23,2224,482.9,5293,44.9,11.5,94024,3342,85.28,6.4,24.8,12.0903090240504,11667,848.110016595827,NA,NA,NA,NA,0,2010,NA
"2370",4151,2011,"Tolland",0,"Town","Hampden","Open town meeting","485.0",1810,NA,25013,"Massachusetts",5008,7182.5,15.1,3.8,3.9,8.62,20.3,27.4,NA,NA,NA,18.7,NA,NA,5350,45.1,8.4,93531,1810,85.0276,9.7,23.8,41.7,10420,752,NA,NA,NA,NA,0,2011,NA
"2371",4152,2012,"Tolland",0,"Town","Hampden","Open town meeting","485.0",1810,NA,25013,"Massachusetts",4881,6973.49,15.3,3.8,3.8,8.7,19.3,28.5,NA,26.4,NA,18.7,2385,517.5,5288,45.9,5.2,46476,4991,85.694249649,10.2,25.5,43.377030649,9590,701.50798615,NA,NA,NA,NA,0,2012,2010
"2372",4153,2013,"Tolland",0,"Town","Hampden","Open town meeting","485.0",1810,NA,25013,"Massachusetts",4886,6847.84,15.1,3.7,3.8,8.7,18.6,28.5,NA,26.4,NA,19.3,2809,606.1,5200,41.644976575,6.3,46827,5148,87.043512044,9.2,25.4,44.048002503,3184,697.37338752,NA,NA,NA,NA,0,2013,2011
"2373",4154,2014,"Tolland",0,"Town","Hampden","Open town meeting","485.0",1810,NA,25013,"Massachusetts",4886,6847.84,15,3.8,3.9,8.6,18.8,29.2,8.0488191963,26.8,88.188310427,19.4,2833,610.8,5085,40.707355343,5.667968043,46760,5227,89.17160895,8.5248841592,30.5,45.425212328,3073.6666667,670.45873454,NA,NA,NA,NA,0,2014,2012
"2374",4155,2015,"Tolland",0,"Town","Hampden","Open town meeting","485.0",1810,NA,25013,"Massachusetts",4893,6638.1,15,3.8,3.9,8.4917874641,18.8,28.9,7.9,26.7,94.161902091,19.4,2858,613.4,4875,39.143421496,4.876221,47241,5295,88.498583569,8.9212544119,29.3,47.336153803,2941,640.7816912,NA,NA,NA,NA,0,2015,2013
"2375",4156,2016,"Tolland",0,"Town","Hampden","Open town meeting","485.0",1810,NA,25013,"Massachusetts",4897,6600.5,18.9,4.4,4.5,8.3991662592,18.3,28.5,7.9,26.1,93.56016311,18.2,2686,576.49010673,4537,36.719597274,5.0463916992,47586,5383,88.853798997,7.8189522307,26.2,47.351683919,2941,640.7816912,NA,NA,NA,NA,0,2016,2014
"2376",4157,2017,"Tolland",0,"Town","Hampden","Open town meeting","485.0",1810,NA,25013,"Massachusetts",4970,6486.4,18.605346606,4.4980706433,4.6422572462,8.2472879362,18.19831852,27.5,8,24.7,93.56016311,19.22387805,2375,508.2,4081,33.393612582,4.2016261345,47683,5305,90.518378888,6.7645011706,27.4,47.893761581,2790.6666667,604.90542753,NA,NA,NA,NA,0,2017,2015
"2377",4164,2010,"Topsfield",0,"Town","Essex","Open town meeting","6085.0",1650,"2016-09-23",25009,"Massachusetts",6493,5540.9,13.57,3.16,3.2,7.41,17.5,23.7,NA,NA,NA,17.11,1763,239.6,4450,26.5,12.6,158872,4767,84.6,5.6,14,9.98922394111523,8507,387.470143801662,2016,NA,NA,NA,0,2010,NA
"2378",4165,2011,"Topsfield",0,"Town","Essex","Open town meeting","6085.0",1650,"2016-09-23",25009,"Massachusetts",6527,5591,13.3,3.2,3.2,7.66,16.9,23.4,NA,NA,NA,19.2,NA,NA,4372,25.5,8.8,158426,2524,86.3708,9,11.8,30.2,8176,371.3,2016,NA,NA,NA,0,2011,NA
"2379",4166,2012,"Topsfield",0,"Town","Essex","Open town meeting","6085.0",1650,"2016-09-23",25009,"Massachusetts",6421,5353.96,13.4,3.1,3.2,7.8,16.4,23.6,NA,22.3,NA,19.3,2256,306.3,4306,25.8,4.8,78396,6778,86.85452936,8.9,14.5,31.110802346,7925,357.03248117,2016,NA,NA,NA,0,2012,2010
"2380",4167,2013,"Topsfield",0,"Town","Essex","Open town meeting","6085.0",1650,"2016-09-23",25009,"Massachusetts",6262,5062.28,13.3,3.1,3.1,7.7,15,23.6,NA,22.3,NA,19.3,2312,311.1,4299,24.172870606,5.5,79986,7037,88.887309933,7.8,16.9,31.600784286,2623,353.12398062,2016,NA,NA,NA,0,2013,2011
"2381",4168,2014,"Topsfield",0,"Town","Essex","Open town meeting","6085.0",1650,"2016-09-23",25009,"Massachusetts",6262,5062.28,13,3,3.2,7.6,14.1,23.5,8.6893315931,21.6,91.987851859,19.4,2469,329.7,4156,23.260369502,5.4333729687,84440,7605,89.21761999,7.1352123652,17.1,31.958980369,2684.3333333,359.8075367,2016,NA,NA,NA,0,2014,2012
"2382",4169,2015,"Topsfield",0,"Town","Essex","Open town meeting","6085.0",1650,"2016-09-23",25009,"Massachusetts",6450,5035.77,13,3,3.2,7.6378112138,14.1,24.2,8.5,20.3,96.711470897,19.4,2709,358.5,4009,22.401779178,4.8491653685,86259,7888,89.148073022,7.4639212686,16.9,33.364384595,2772,370.18571607,2016,NA,NA,NA,0,2015,2013
"2383",4170,2016,"Topsfield",1,"Town","Essex","Open town meeting","6085.0",1650,"2016-09-23",25009,"Massachusetts",6582,5076.9,16.1,3.7,3.8,7.5831402481,14.8,24.3,8.5,20.6,96.724792406,20.4,2883,381.54199609,3758,21.030011696,4.7736040545,88608,8376,90.604106972,5.9682391661,15.5,33.949005748,2772,370.18571607,2016,NA,NA,NA,0,2016,2014
"2384",4171,2017,"Topsfield",2,"Town","Essex","Open town meeting","6085.0",1650,"2016-09-23",25009,"Massachusetts",6885,5232.2,13.519249126,3.1882789865,3.9939707657,7.5189781901,14.623649328,25.5,8.6,20.5,96.724792406,19.052302415,2622,343.8,3438,19.291521943,3.9892544489,90769,8693,90.797193144,5.1584152071,16.6,34.150092026,2904,382.17465803,2016,NA,NA,NA,0,2017,2015
"2385",4178,2010,"Townsend",0,"Town","Middlesex","Open town meeting","8926.0",1732,"2016-09-01",25017,"Massachusetts",11392,4628.9,10.17,2.78,2.8,7.24,14.12,21.5,NA,NA,NA,16.27,2182,148.7,4169,12.9,12.2,263400,7329,85.7,4.3,7.7,6.3940957129617,10582,240.213000058793,2016,NA,NA,NA,0,2010,NA
"2386",4179,2011,"Townsend",0,"Town","Middlesex","Open town meeting","8926.0",1732,"2016-09-01",25017,"Massachusetts",11206,4524.4,9.7,2.8,2.8,7.32,13.4,22.1,NA,NA,NA,18,NA,NA,4133,12.6,9.9,264855,4000,87.15,7.1,8.3,20.8,11031,249.1,2016,NA,NA,NA,0,2011,NA
"2387",4180,2012,"Townsend",0,"Town","Middlesex","Open town meeting","8926.0",1732,"2016-09-01",25017,"Massachusetts",10885,4320.15,9.5,2.7,2.7,7.4,12.5,23.1,NA,21.1,NA,17.6,2562,172.8,4157,13,4.6,133633,10819,87.170718181,7,8.5,21.023875057,11724,263.87623475,2016,NA,NA,NA,0,2012,2010
"2388",4181,2013,"Townsend",0,"Town","Middlesex","Open town meeting","8926.0",1732,"2016-09-01",25017,"Massachusetts",10899,4330.73,9.2,2.7,2.6,7.5,12.1,23.1,NA,21.1,NA,18,2778,184.8,4086,12.180943352,4.5,135688,11042,89.14145988,5.9,9.3,20.926310082,4242,284.102451,2016,NA,NA,NA,0,2013,2011
"2389",4182,2014,"Townsend",0,"Town","Middlesex","Open town meeting","8926.0",1732,"2016-09-01",25017,"Massachusetts",10899,4330.73,8.9,2.7,2.7,7.5,11.4,23.3,9.1148955101,21.8,94.834556928,18.1,3396,223.7,3969,11.754914911,4.4632197847,142890,11733,89.59345436,5.3173677242,9.5,20.724166347,4122.6666667,277.72457169,2016,NA,NA,NA,0,2014,2012
"2390",4183,2015,"Townsend",0,"Town","Middlesex","Open town meeting","8926.0",1732,"2016-09-01",25017,"Massachusetts",11119,4156.69,8.9,2.7,2.7,7.4975633918,11.4,23.1,8.9,20.8,96.407721453,18.1,3634,236.4,3825,11.243088807,4.0404229175,147540,12117,89.06495007,5.6376917719,10.6,21.029600706,3797.3333333,257.33734459,2016,NA,NA,NA,0,2015,2013
"2391",4184,2016,"Townsend",1,"Town","Middlesex","Open town meeting","8926.0",1732,"2016-09-01",25017,"Massachusetts",11297,4107.7,11.4,3,3.4,7.512710677,12.2,22.6,8.7,21.3,96.575642761,20.3,3669,238.67838916,3542,10.355059859,3.9803209994,151812,12704,89.829974811,4.6490301066,9.6,21.023948082,3797.3333333,257.33734459,2016,NA,NA,NA,0,2016,2014
"2392",4185,2017,"Townsend",2,"Town","Middlesex","Open town meeting","8926.0",1732,"2016-09-01",25017,"Massachusetts",11403,4120.7,10.851879904,2.7181453215,3.4476376243,7.4287095215,11.843819748,22.6,8.8,19.8,96.575642761,19.020107134,3714,239.2,3216,9.3492177007,3.1822290785,154845,12976,91.199136868,4.0494548609,8.2,20.658011904,3164,206.55078468,2016,NA,NA,NA,0,2017,2015
"2393",4192,2010,"Truro",0,"Town","Barnstable","Open town meeting","2003.0",1709,NA,25001,"Massachusetts",2518,6004.1,9.76,2.76,3.35,6.59,16.45,19.6,NA,NA,NA,15.22,305,135.7,742,17.6,11.9,95399,2412,85.57,5.8,10.2,5.86226752467446,3075,458.461180638178,NA,NA,NA,NA,0,2010,NA
"2394",4193,2011,"Truro",0,"Town","Barnstable","Open town meeting","2003.0",1709,NA,25001,"Massachusetts",2473,5973.6,9,2.7,3.2,6.66,15.5,19.3,NA,NA,NA,19.4,NA,NA,749,17.6,9.4,95905,1280,85.9375,8.7,11.3,26.4,2993,448.6,NA,NA,NA,NA,0,2011,NA
"2395",4194,2012,"Truro",0,"Town","Barnstable","Open town meeting","2003.0",1709,NA,25001,"Massachusetts",2412,5814.19,8.5,2.6,3.2,6.7,14.6,18.2,NA,18.3,NA,18.9,352,159.2,746,18,4.9,48500,3460,88.728323699,9.2,15.7,27.641280842,3025,449.5273647,NA,NA,NA,NA,0,2012,2010
"2396",4195,2013,"Truro",0,"Town","Barnstable","Open town meeting","2003.0",1709,NA,25001,"Massachusetts",2391,5860.91,8.8,2.6,3.3,7.1,14.5,18.2,NA,18.3,NA,18,363,168.1,732,17.441029307,6,49010,3551,89.63672205,8.2,15.2,29.699951864,1030,465.86706134,NA,NA,NA,NA,0,2013,2011
"2397",4196,2014,"Truro",0,"Town","Barnstable","Open town meeting","2003.0",1709,NA,25001,"Massachusetts",2391,5860.91,8.3,2.5,3.3,6.9,14.2,18,8.5642138397,17.5,74.798506633,17.9,436,202.1,695,16.863610997,5.9225914648,50311,3599,90.3584329,7.3777719178,15.4,30.479638502,1025,467.75601846,NA,NA,NA,NA,0,2014,2012
"2398",4197,2015,"Truro",0,"Town","Barnstable","Open town meeting","2003.0",1709,NA,25001,"Massachusetts",2465,5631.84,8.3,2.5,3.3,6.9521735624,14.2,18.3,8.3,17.3,90.215296821,17.9,441,204.7,661,16.412573869,4.8112670288,52218,3734,89.850026781,7.5928582683,14.9,33.652988403,972.66666667,448.38432591,NA,NA,NA,NA,0,2015,2013
"2399",4198,2016,"Truro",0,"Town","Barnstable","Open town meeting","2003.0",1709,NA,25001,"Massachusetts",2492,5708.9,9.2,2.9,3.6,6.8678113019,12.1,19.7,8,17.2,88.498202772,20.3,460,213.53337387,589,15.025510204,4.740021519,53328,3873,90.188484379,7.0085806573,13.4,33.315362352,972.66666667,448.38432591,NA,NA,NA,NA,0,2016,2014
"2400",4199,2017,"Truro",0,"Town","Barnstable","Open town meeting","2003.0",1709,NA,25001,"Massachusetts",2522,6219.1,10.321993839,3.2377777896,3.6318499821,6.9769457445,11.935867023,19.9,8,15.8,88.498202772,21.024641889,211,98.1,524,13.750754455,4.0791221446,54208,3907,89.787560788,6.297380807,11.5,31.212544365,926.33333333,428.25001541,NA,NA,NA,NA,0,2017,2015
"2401",4206,2010,"Tyngsborough",0,"Town","Middlesex","Open town meeting","11292.0",1809,"2016-11-01",25017,"Massachusetts",11392,4628.9,10.17,2.78,2.8,7.24,14.12,21.5,NA,NA,NA,16.27,2182,148.7,4169,12.9,12.2,263400,7329,85.7,4.3,7.7,6.3940957129617,10582,240.213000058793,2016,NA,NA,NA,0,2010,NA
"2402",4207,2011,"Tyngsborough",0,"Town","Middlesex","Open town meeting","11292.0",1809,"2016-11-01",25017,"Massachusetts",11206,4524.4,9.7,2.8,2.8,7.32,13.4,22.1,NA,NA,NA,18,NA,NA,4133,12.6,9.9,264855,4000,87.15,7.1,8.3,20.8,11031,249.1,2016,NA,NA,NA,0,2011,NA
"2403",4208,2012,"Tyngsborough",0,"Town","Middlesex","Open town meeting","11292.0",1809,"2016-11-01",25017,"Massachusetts",10885,4320.15,9.5,2.7,2.7,7.4,12.5,23.1,NA,21.1,NA,17.6,2562,172.8,4157,13,4.6,133633,10819,87.170718181,7,8.5,21.023875057,11724,263.87623475,2016,NA,NA,NA,0,2012,2010
"2404",4209,2013,"Tyngsborough",0,"Town","Middlesex","Open town meeting","11292.0",1809,"2016-11-01",25017,"Massachusetts",10899,4330.73,9.2,2.7,2.6,7.5,12.1,23.1,NA,21.1,NA,18,2778,184.8,4086,12.180943352,4.5,135688,11042,89.14145988,5.9,9.3,20.926310082,4242,284.102451,2016,NA,NA,NA,0,2013,2011
"2405",4210,2014,"Tyngsborough",0,"Town","Middlesex","Open town meeting","11292.0",1809,"2016-11-01",25017,"Massachusetts",10899,4330.73,8.9,2.7,2.7,7.5,11.4,23.3,9.1148955101,21.8,94.834556928,18.1,3396,223.7,3969,11.754914911,4.4632197847,142890,11733,89.59345436,5.3173677242,9.5,20.724166347,4122.6666667,277.72457169,2016,NA,NA,NA,0,2014,2012
"2406",4211,2015,"Tyngsborough",0,"Town","Middlesex","Open town meeting","11292.0",1809,"2016-11-01",25017,"Massachusetts",11119,4156.69,8.9,2.7,2.7,7.4975633918,11.4,23.1,8.9,20.8,96.407721453,18.1,3634,236.4,3825,11.243088807,4.0404229175,147540,12117,89.06495007,5.6376917719,10.6,21.029600706,3797.3333333,257.33734459,2016,NA,NA,NA,0,2015,2013
"2407",4212,2016,"Tyngsborough",1,"Town","Middlesex","Open town meeting","11292.0",1809,"2016-11-01",25017,"Massachusetts",11297,4107.7,11.4,3,3.4,7.512710677,12.2,22.6,8.7,21.3,96.575642761,20.3,3669,238.67838916,3542,10.355059859,3.9803209994,151812,12704,89.829974811,4.6490301066,9.6,21.023948082,3797.3333333,257.33734459,2016,NA,NA,NA,0,2016,2014
"2408",4213,2017,"Tyngsborough",2,"Town","Middlesex","Open town meeting","11292.0",1809,"2016-11-01",25017,"Massachusetts",11403,4120.7,10.851879904,2.7181453215,3.4476376243,7.4287095215,11.843819748,22.6,8.8,19.8,96.575642761,19.020107134,3714,239.2,3216,9.3492177007,3.1822290785,154845,12976,91.199136868,4.0494548609,8.2,20.658011904,3164,206.55078468,2016,NA,NA,NA,0,2017,2015
"2409",4220,2010,"Tyringham",0,"Town","Berkshire","Open town meeting","327.0",1762,NA,25003,"Massachusetts",1488,6068,12.35,4.03,3.51,7.5,19.5,22.8,NA,NA,NA,16.27,287,218.9,837,25.1,10.7,44600,1378,88.03,5.1,14.8,10.5211602300143,1714,438.321693343597,NA,NA,NA,NA,0,2010,NA
"2410",4221,2011,"Tyringham",0,"Town","Berkshire","Open town meeting","327.0",1762,NA,25003,"Massachusetts",1458,5881.7,13.4,4,3.6,7.86,19.7,23.2,NA,NA,NA,18.9,NA,NA,837,25.2,8.4,44684,736,92.1196,8.1,15.2,35.8,1590,408.1,NA,NA,NA,NA,0,2011,NA
"2411",4222,2012,"Tyringham",0,"Town","Berkshire","Open town meeting","327.0",1762,NA,25003,"Massachusetts",1484,6122.18,13.2,3.9,3.5,8,19.4,24,NA,22.5,NA,19.5,311,240.3,849,26.6,4.7,22591,2016,90.972222222,8.2,18.7,34.903381643,1556,415.97938282,NA,NA,NA,NA,0,2012,2010
"2412",4223,2013,"Tyringham",0,"Town","Berkshire","Open town meeting","327.0",1762,NA,25003,"Massachusetts",1406,5915.12,12.9,3.8,3.4,7.9,17.5,24,NA,22.5,NA,20.8,370,282,817,24.426704936,5.1,22812,2034,91.445427729,7.3,20.2,34.510376391,536,425.87994897,NA,NA,NA,NA,0,2013,2011
"2413",4224,2014,"Tyringham",0,"Town","Berkshire","Open town meeting","327.0",1762,NA,25003,"Massachusetts",1406,5915.12,12.1,3.7,3.6,8.1,17,22,8.5769018924,20.7,74.91826641,21.3,359,275.2,781,23.546792089,4.7540110118,22821,2046,91.54447703,6.7247420809,21.1,35.096581266,543,429.3927085,NA,NA,NA,NA,0,2014,2012
"2414",4225,2015,"Tyringham",0,"Town","Berkshire","Open town meeting","327.0",1762,NA,25003,"Massachusetts",1390,5772.84,12.1,3.7,3.6,8.0317422147,17,22.5,8.2,18.8,88.709714294,21.3,337,259.2,714,21.780909673,4.4013080916,23505,2127,91.396332863,7.0745401196,18.8,34.996486297,506.33333333,402.71267683,NA,NA,NA,NA,0,2015,2013
"2415",4226,2016,"Tyringham",0,"Town","Berkshire","Open town meeting","327.0",1762,NA,25003,"Massachusetts",1476,6177.6,12.7,3.4,4.1,7.8986220472,15.1,22.9,7.9,19.8,78.98094026,18.4,416,319.96062023,672,20.833333333,4.2055697021,23830,2178,91.414141414,6.4885958013,20.4,35.501733029,506.33333333,402.71267683,NA,NA,NA,NA,0,2016,2014
"2416",4227,2017,"Tyringham",0,"Town","Berkshire","Open town meeting","327.0",1762,NA,25003,"Massachusetts",1542,6440.9,12.64714634,3.358344603,4.1014791085,7.7154685736,14.481056801,23.7,7.9,19.3,78.98094026,19.061757971,100,77.2,608,19.216182048,4.0273961367,24250,2255,91.130820399,5.5755395683,19.6,37.220713222,383.33333333,317.17925593,NA,NA,NA,NA,0,2017,2015
